iId,iEffectGroupId,iLevel,sName,iDisPlayMode,sIcon,iLoseType,iType,iIsInBattle,iRespondType,iBoutDuration,iIsLoopRespond,iTimeType,iAidertime,iTimeDuration,sScript,sDescription,sOwnerGetFx,sOwnerGetFxDelay,sOwnerRunFx,sOwnerRunFxDelay,sOwnerLoseFx,sOwnerLoseFxDelay,sOpponentGetFx,sOpponentGetFxDelay,sOpponentRunFx,sOpponentRunFxDelay,sOpponentLoseFx,sOpponentLoseFxDelay,sFullGetFx,sFullGetFxDelay,sFullRunFx,sFullRunFxDelay,sFullLoseFx,sFullLoseFxDelay
2207,2207,7,null,1,null,0,1,1,1,10,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2208,2208,8,null,1,null,0,1,1,1,10,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2209,2209,9,null,1,null,0,1,1,1,10,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2210,2210,10,null,1,null,0,1,1,1,10,0,0,0,0,null,null,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3001,3001,1,攻击力+1,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 1; owner['minAttack'] += 1;,攻击力: +1;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3002,3002,2,攻击力+2,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 2; owner['minAttack'] += 2;,攻击力: +2;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3003,3003,3,攻击力+3,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 3; owner['minAttack'] += 3;,攻击力: +3;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3004,3004,4,攻击力+4,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 4; owner['minAttack'] += 4;,攻击力: +4;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3005,3005,5,攻击力+5,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 5; owner['minAttack'] += 5;,攻击力: +5;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3006,3006,6,攻击力+6,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 6; owner['minAttack'] += 6;,攻击力: +6;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3007,3007,7,攻击力+7,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 7; owner['minAttack'] += 7;,攻击力: +7;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3008,3008,8,攻击力+8,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 8; owner['minAttack'] += 8;,攻击力: +8;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3009,3009,9,攻击力+9,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 9; owner['minAttack'] += 9;,攻击力: +9;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3010,3010,10,攻击力+10,3,null,64,1,1,1,1,0,0,0,0,owner['maxAttack'] += 10; owner['minAttack'] += 10;,攻击力: +10;,101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3021,3021,1,躲闪率+0.5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 0.5;,躲闪率+0.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3022,3022,2,躲闪率+1%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 1;,躲闪率+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3023,3023,3,躲闪率+1.5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 1.5;,躲闪率+1.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3024,3024,4,躲闪率+2%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 2;,躲闪率+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3025,3025,5,躲闪率+2.5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 2.5;,躲闪率+2.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3026,3026,6,躲闪率+3%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 3;,躲闪率+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3027,3027,7,躲闪率+3.5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 3.5;,躲闪率+3.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3028,3028,8,躲闪率+4%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 4;,躲闪率+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3029,3029,9,躲闪率+4.5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 4.5;,躲闪率+4.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3030,3030,10,躲闪率+5%,3,null,1,1,0,1,10,0,0,0,0,owner['dodgeRate'] += 5;,躲闪率+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3041,3041,1,攻击速度+13,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.13));,攻击速度+13;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3042,3042,2,攻击速度+14,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.14));,攻击速度+14;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3043,3043,3,攻击速度+15,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.15));,攻击速度+15;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3044,3044,4,攻击速度+16,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.16));,攻击速度+16;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3045,3045,5,攻击速度+17,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.17));,攻击速度+17;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3046,3046,6,攻击速度+18,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.18));,攻击速度+18;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3047,3047,7,攻击速度+19,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.19));,攻击速度+19;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3048,3048,8,攻击速度+20,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.20));,攻击速度+20;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3049,3049,9,攻击速度+21,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.21));,攻击速度+21;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3050,3050,10,攻击速度+22,3,null,1,1,1,5,10,0,2,0,0,owner['speed'] *= (1/(1+0.22));,攻击速度+22;,304101,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3061,3061,1,灵巧+2,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=2;,灵巧提高2;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3062,3062,2,灵巧+4,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=4;,灵巧提高4;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3063,3063,3,灵巧+6,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=6;,灵巧提高6;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3064,3064,4,灵巧+8,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=8;,灵巧提高8;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3065,3065,5,灵巧+10,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=10;,灵巧提高10;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3066,3066,6,灵巧+12,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=12;,灵巧提高12;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3067,3067,7,灵巧+14,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=14;,灵巧提高14;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3068,3068,8,灵巧+16,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=16;,灵巧提高16;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3069,3069,9,灵巧+18,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=18;,灵巧提高18;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3070,3070,10,灵巧+20,3,null,0,2,0,1,10,0,0,0,0,owner['growdex']+=20;,灵巧提高20;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3081,3081,1,遭受的伤害+9,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 9;,遭受的伤害+9;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3082,3082,2,遭受的伤害+10,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 10;,遭受的伤害+10;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3083,3083,3,遭受的伤害+11,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 11;,遭受的伤害+11;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3084,3084,4,遭受的伤害+12,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] +=12;,遭受的伤害+12;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3085,3085,5,遭受的伤害+13,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 13;,遭受的伤害+13;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3086,3086,6,遭受的伤害+14,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 14;,遭受的伤害+14;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3087,3087,7,遭受的伤害+15,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 15;,遭受的伤害+15;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3088,3088,8,遭受的伤害+16,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 16;,遭受的伤害+16;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3089,3089,9,遭受的伤害+17,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 17;,遭受的伤害+17;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3090,3090,10,遭受的伤害+18,3,null,1,1,1,1,0,0,4,0,10000,owner['damage'] += 18;,遭受的伤害+18;,-1,-1,-1,-1,-1,-1,-1,-1,308101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3101,3101,1,攻击力+20;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 20; owner['minAttack'] += 20;owner['hitRate'] -= 10;,攻击力: +20;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3102,3102,2,攻击力+25;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 25; owner['minAttack'] += 25;owner['hitRate'] -= 10;,攻击力: +25;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3103,3103,3,攻击力+30;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 30; owner['minAttack'] += 30;owner['hitRate'] -= 10;,攻击力: +30;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3104,3104,4,攻击力+35;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 35; owner['minAttack'] += 35;owner['hitRate'] -= 10;,攻击力: +35;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3105,3105,5,攻击力+40;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 40; owner['minAttack'] += 40;owner['hitRate'] -= 10;,攻击力: +40;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3106,3106,6,攻击力+45;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 45; owner['minAttack'] += 45;owner['hitRate'] -= 10;,攻击力: +45;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3107,3107,7,攻击力+50;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 50; owner['minAttack'] += 50;owner['hitRate'] -= 10;,攻击力: +50;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3108,3108,8,攻击力+55;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 55; owner['minAttack'] += 55;owner['hitRate'] -= 10;,攻击力: +55;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3109,3109,9,攻击力+60;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 60; owner['minAttack'] += 60;owner['hitRate'] -= 10;,攻击力: +60;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3110,3110,10,攻击力+65;命中-10%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] += 65; owner['minAttack'] += 65;owner['hitRate'] -= 10;,攻击力: +65;命中-10%;,-1,-1,-1,-1,-1,-1,-1,-1,310101,-1,-1,-1,-1,-1,-1,-1,-1,-1
3201,3201,1,暴击造成的伤害+5%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3202,3202,2,暴击造成的伤害+10%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3203,3203,3,暴击造成的伤害+15%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3204,3204,4,暴击造成的伤害+20%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+20%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3205,3205,5,暴击造成的伤害+25%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+25%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3206,3206,6,暴击造成的伤害+30%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+30%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3207,3207,7,暴击造成的伤害+35%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+35%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3208,3208,8,暴击造成的伤害+40%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+40%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3209,3209,9,暴击造成的伤害+45%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+45%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3210,3210,10,暴击造成的伤害+50%,2,null,1,1,1,1,10,0,1,0,86400000,null,暴击造成的伤害+50%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3221,3221,1,攻击力+30%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.30; owner['minAttack'] *= 1.30;owner['hitRate'] -= 15;,攻击力+30%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3222,3222,2,攻击力+33%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.33; owner['minAttack'] *= 1.33;owner['hitRate'] -= 15;,攻击力+33%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3223,3223,3,攻击力+36%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.36; owner['minAttack'] *= 1.36;owner['hitRate'] -= 15;,攻击力+36%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3224,3224,4,攻击力+39%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.39; owner['minAttack'] *= 1.39;owner['hitRate'] -= 15;,攻击力+39%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3225,3225,5,攻击力+42%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.42; owner['minAttack'] *= 1.42;owner['hitRate'] -= 15;,攻击力+42%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3226,3226,6,攻击力+45%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.45; owner['minAttack'] *= 1.45;owner['hitRate'] -= 15;,攻击力+45%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3227,3227,7,攻击力+48%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.48; owner['minAttack'] *= 1.48;owner['hitRate'] -= 15;,攻击力+48%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3228,3228,8,攻击力+51%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.51; owner['minAttack'] *= 1.51;owner['hitRate'] -= 15;,攻击力+51%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3229,3229,9,攻击力+54%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.54; owner['minAttack'] *= 1.54;owner['hitRate'] -= 15;,攻击力+54%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3230,3230,10,攻击力+57%;命中率-15%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.57; owner['minAttack'] *= 1.57;owner['hitRate'] -= 15;,攻击力+57%;命中率-15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3241,3241,1,用匕首的暴击率+1%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 1;,用匕首的暴击率+1%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3242,3242,2,用匕首的暴击率+2%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 2;,用匕首的暴击率+2%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3243,3243,3,用匕首的暴击率+3%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 3;,用匕首的暴击率+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3244,3244,4,用匕首的暴击率+4%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 4;,用匕首的暴击率+4%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3245,3245,5,用匕首的暴击率+5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 5;,用匕首的暴击率+5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3246,3246,6,用匕首的暴击率+6%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 6;,用匕首的暴击率+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3247,3247,7,用匕首的暴击率+7%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 7;,用匕首的暴击率+7%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3248,3248,8,用匕首的暴击率+8%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 8;,用匕首的暴击率+8%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3249,3249,9,用匕首的暴击率+9%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 9;,用匕首的暴击率+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3250,3250,10,用匕首的暴击率+10%,2,null,1,1,1,1,10,0,1,0,86400000,owner['crirate'] += 10;,用匕首的暴击率+10%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3261,3261,1,破防率+1.5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 1.5;,破防率+1.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3262,3262,2,破防率+3%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 3;,破防率+3%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3263,3263,3,破防率+4.5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 4.5;,破防率+4.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3264,3264,4,破防率+6%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 6;,破防率+6%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3265,3265,5,破防率+7.5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 7.5;,破防率+7.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3266,3266,6,破防率+9%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 9;,破防率+9%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3267,3267,7,破防率+10.5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 10.5;,破防率+10.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3268,3268,8,破防率+12%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 12;,破防率+12%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3269,3269,9,破防率+13.5%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 13.5;,破防率+13.5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3270,3270,10,破防率+15%,2,null,1,1,1,1,10,0,1,0,86400000,owner['bogeyRate'] += 15;,破防率+15%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3281,3281,1,攻击力+80%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.8; owner['minAttack'] *= 1.8;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+80%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3282,3282,2,攻击力+85%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.85; owner['minAttack'] *= 1.85;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+85%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
3283,3283,3,攻击力+90%,3,null,64,1,1,1,10,0,0,0,0,owner['maxAttack'] *= 1.9; owner['minAttack'] *= 1.9;owner['hitRate'] += 5;owner['hp'] -= owner['maxHp'] * 0.05;,攻击力+90%;命中率+5%;自身生命值-5%;,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
